MNTN_CODE,MNTN_NM,MNTN_LOC,MNTN_HEIGHT,ROAD_EASY,ROAD_MID,ROAD_DIFF,ROAD_SUM,MNTN_RES
491101803,걸쇠오름,,0,1.08,0,0,1.08,[]
413603404,검단리고개,,0,8.58,0,0,8.58,[]
488600701,검무봉,,0,2.56,0,0,2.56,[]
491100604,검은덕이오름,,0,0.81,0,0,0.81,[]
491101403,검은들먹오름,,0,4.35,0,0,4.35,[]
491103104,검은오름,,0,1.3599999999999999,0,0,1.3599999999999999,[]
457104101,경옥봉,,0,2.87,0,0,2.87,[]
472505004,경천대,,0,1.62,0,0,1.62,[]
421507301,경포대시루봉,,0,5.800000000000001,0,0,5.800000000000001,[]
427709401,계봉,강원도 강릉시,531,2.6599999999999997,0.09,0,2.7499999999999996,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>용연사, 허균시비, 김동면 시비&amp;lt;br /&amp;gt;갈골한과마을, 신왕마암터마을휴양지, 수청동계곡, 용연사, 용연계곡, 사기막해살이마을, 친환경농사체험장.</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt> </crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson> </hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424117</mntnattchimageseq><mntnid>20001470</mntnid><mntninfodscrt>&amp;amp;#160;이 봉은 강릉시 연곡면 신왕리와 사천면 사기막리와의 경계를 이루는 봉으로 해발 540m 이다.해발이 낮은데도 불구하고 조망권이 뛰어나 정상에 오르면 가슴이 탁 트이는 느낌을 받는다.시계방향으로 양양일원과 주문진, 연곡, 사천, 강릉시와 아울러 동해바다가 파노라마처럼 펼쳐져 장관을 이룬다. 일출이나 망월을 보기에도 좋은 장소로 추천하고 싶다.등산코스는 사천면 노동중리 갈골한과마을을 지나 석구로 들어와서 오르는 코스이다.사기막리 용연사에서 오르는 코스와 연곡면 신왕 마암터 에서 오르는 코스는 있으며 모두 경사도는 평이한 수준이다. 용연사 코스와 신왕마암터 코스는 등산로 찾기가 쉽지 않아 등산객의 발길이 뜸한 코스이다.&amp;lt;br /&amp;gt;운계봉은 이 봉우리가 주위보다 높아 비나 눈이 오려고 하는 날이면 이 봉에 먼저 운무가 끼여서구름이 내를 이룬것 처럼 보여 붙여진 이름이다.</mntninfodscrt><mntninfodtlinfocont> </mntninfodtlinfocont><mntninfohght>531</mntninfohght><mntninfomangrtlno>033-640-5420</mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>강릉시</mntninfomngmemnbdnm><mntninfopoflc>강원도 강릉시</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>운계봉</mntnnm><mntnsbttlinfo>http://www.gntour.go.kr</mntnsbttlinfo><pbtrninfodscrt> </pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
491100101,고내봉,제주도 제주시 애월읍 고내리,175,1.67,0,0,1.67,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=</mntnattchimageseq><mntnid>20001537</mntnid><mntninfodscrt>&amp;lt;span class=""Apple-style-span"" style=""widows: 2; text-transform: none; text-indent: 0px; border-collapse: separate; font: medium Gulim; white-space: normal; orphans: 2; letter-spacing: normal; color: rgb(0,0,0); word-spacing: 0px; -webkit-text-stroke-width: 0px; -webkit-border-horizontal-spacing: 0px; -webkit-border-vertical-spacing: 0px; -webkit-text-decorations-in-effect: none; -webkit-text-size-adjust: auto""&amp;gt;&amp;lt;span class=""Apple-style-span"" style=""text-align: justify; line-height: 20px; font-family: arial, dotum, san-serif; color: rgb(102,102,102); font-size: 13px""&amp;gt;일주도로변 애월상업고등학교 동남쪽에 위치한 오름으로, 크고 높은 주봉을 중심으로 3개의 봉우리로 이루어져 있으며, 주봉 서쪽이 방애오름, 남쪽이 진오름, 남서쪽 공동묘지가 조성되어 있는 것이 너분(넓은)오름이라고 따로 불리우고 있다. 오름을 돌아가며 산줄기가 뻗어내려 그 가장자리 마다 잡목이 우거지고 골들이 패어 있는 복합형 화구를 이루고 있으며, 오름 말물동산 중턱에 보광사(조계종)라는 절이 있고, 정상부의 공동묘지를 출입하는 포장도로가 오름정상 가까이 까지 개설되어 있다. 또한 이 오름은 2종류의 구성물질로 이루어진 매우 드문형태의 오름으로도 유명하다. 오름 북사면(바다쪽)과 그 골짜기에는 수중화산 쇄설성퇴적층(碎屑性堆積層)의 노두(路頭) 단면이 잘 발달되어 있다. 주봉꼭대기에는 조선시대 때 봉수대를 설치했던 흔적이 있는데, 이 봉수는 북동으로 수산봉수, 남서로 도내봉수(어도오름)와 교신했었다고 한다.&amp;lt;br /&amp;gt;&amp;#xD;
이 오름은 전사면에 해송이 주종을 이루는 숲으로 구성되어 있으며, 주봉까지는 현재 산책로가 가꾸어져 있는데 이곳에는 왕벚나무가 식재되어 있고, 오름 북서측 사면 중턱에 '말물'이라는 샘이 있다.&amp;lt;span class=""Apple-converted-space""&amp;gt;&amp;amp;nbsp;&amp;lt;/span&amp;gt;&amp;lt;br /&amp;gt;&amp;#xD;
* 스트롬볼리식 분화(strombolian eruption) : 화산활동의 일종으로서 현무암 보다 SiO₂의 양이 다소 많은 폭발로 용암유출과 약한 폭발이 비교적 규칙적으로 일어나는 육상분화활동.&amp;lt;/span&amp;gt;&amp;lt;/span&amp;gt;</mntninfodscrt><mntninfodtlinfocont>&amp;amp;nbsp;</mntninfodtlinfocont><mntninfohght>175</mntninfohght><mntninfomangrtlno>064-710-3851~3</mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>제주도</mntninfomngmemnbdnm><mntninfopoflc>제주도 제주시 애월읍 고내리</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>고내봉</mntnnm><mntnsbttlinfo>http://jejutour.go.kr/</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
451900401,고리봉,전북 남원시 주생면ㆍ금지면ㆍ대강면,710,25.400000000000002,0,0,25.400000000000002,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/E_M0770.jpg         </crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>●숙식 및 기타정보&lt;BR&gt;곡성읍내에 숙박시설과 식당이 있다. &lt;BR&gt;심청골기차마을 ☎061-363-1103&lt;BR&gt;청국장과 흑두부 ☎061-362-0104&lt;BR&gt;돌실회관 ☎061-363-1457&lt;BR&gt;외갓집체험마을 ☎061-362-6773&lt;BR&gt;&lt;BR&gt;&lt;BR&gt;●이용문의&lt;BR&gt;산림청 ☎042-472-3222</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>①석촌 - 약수암 - 정상 - 삿갓봉 - 두바리봉 - 석촌(총 4시간)</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423801</mntnattchimageseq><mntnid>20000770</mntnid><mntninfodscrt>&amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>고리봉은 전북 남원시 주생면ㆍ금지면ㆍ대강면에 자리잡고 있는 호남정맥의 줄기다. 지리산을 지척에 두고 맥을 달리하는 바위산으로 곡성에서 남원 방향으로 향하다보면 금지들이라 불리는 평원에서 옹골차게 솟은 산이다. &lt;BR&gt;골산(骨山)의 전형을 보여주는 고리봉의 이름은 소금배를 묶어두었던 ‘고리(還)’에서 유래한다. 지금 남원 시내를 관통하며 흘러내리는 요천은 남원 관광단지 앞 물줄기만 둑을 쌓아 뱃놀이가 가능하지만, 100여 년 전까지만 해도 하동을 출발한 소금배가 섬진강에 이어 요천 물줄기를 거슬러 남원성 동쪽 오수정(참나무정)까지 올라와 닻을 내렸다고 한다. &lt;BR&gt;당시 소금배가 중간 정박지로 금지평원에 머물기 위해 배 끈을 묶어두었던 쇠고리를 바로 고리봉 동쪽 절벽에 박아 놓았다는 것이다. 이렇게 소금배와 얽힌 전설이 전하는 고리봉은 조망도 좋지만 산세가 뛰어난 산이다. 동서 양쪽 사면은 거대한 바위 병풍을 연상케 할 만큼 웅장한 산세를 과시하고, 능선은 소나무가 울창한 가운데 부드러운 육산과 아기자기한 암릉이 번갈아 이어져 산행의 즐거움까지 더해진다.</mntninfodtlinfocont><mntninfohght>710</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>산림청</mntninfomngmemnbdnm><mntninfopoflc>전북 남원시 주생면ㆍ금지면ㆍ대강면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>고리봉(두리봉)</mntnnm><mntnsbttlinfo>암릉과 계곡산행 재미가 솔솔</mntnsbttlinfo><pbtrninfodscrt>출발 : 곡성&lt;BR&gt;곡성역에서 방촌마을까지는 택시를 이용해야 한다. 버스는 운행하지 않는다.</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
437603404,고모치,,0,2.58,0,0,2.58,[]
431105104,고부랑고개,,0,1.56,0,0,1.56,[]
477704001,고불봉,,0,8.13,0,0,8.13,[]
428107204,고사리,,0,2.27,0,0,2.27,[]
491301204,고수치,,0,0.43,0,0,0.43,[]
491301304,고이오름,,0,1.05,0,0,1.05,[]
457902704,고인돌,,0,9.0,0,0,9.0,[]
457900103,고인돌둘레길,,0,4.57,0,0,4.57,[]
427708804,고적대,,0,0.93,0,0,0.93,[]
457902904,고창읍성,,0,1.64,0,0,1.64,[]
441500401,고청봉,,0,6.29,0,0,6.29,[]
415900201,고초봉,,0,6.170000000000001,0,0,6.170000000000001,[]
461101304,고하도,,0,3.59,0,0,3.59,[]
491103204,골체오름,,0,0.51,0,0,0.51,[]
428105404,곰배령,,0,1.99,0,0,1.99,[]
427500301,곰봉,강원도 영월군,1015,6.22,0,0,6.22,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423934</mntnattchimageseq><mntnid>20000056</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>강원도 영월군 하동면 와석리 곡골 동쪽에 우뚝 솟은 곰봉은 산자락 곳곳에 산나물이 즐비하게 자생할 정도로 오염되지 않은 청정지역이다. 곰봉 정상에는 돌을 고여놓고 가마솥을 얹어 놓은 듯한 형상인 자동차 크기의 바위가 세 개 놓여 있다. 정상에 곰 모양의 바위가 있어 곰봉이라 부른다. &amp;lt;br /&amp;gt;
국립지리원에서 발행한 지형도에 마대산은 표기되어 있으나 곰봉은 이름도 없이 산을 의미하는 기호에 산 높이만 적혀 있다. 이 산은 마대산보다 암릉이 잘 발달되어 있어 전망이 좋다. 암릉에는 소나무가 우거져 있으며, 그 뒤로는 산들이 첩첩하게 서 있어 매우 아름답다. &amp;lt;br /&amp;gt;
산행은 희귀한 민화를 전시하고 있는 조선민화박물관을 출발하여 암릉을 타고 올라 855m 봉우리에서 시루봉을 지나 정상에 오른다.</mntninfodtlinfocont><mntninfohght>1015</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>강원도 영월군</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>곰봉</mntnnm><mntnsbttlinfo>산나물 많은 곰 모양 산</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
468302201,곰봉,강원도 영월군,1015,0.48,0,0,0.48,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423934</mntnattchimageseq><mntnid>20000056</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>강원도 영월군 하동면 와석리 곡골 동쪽에 우뚝 솟은 곰봉은 산자락 곳곳에 산나물이 즐비하게 자생할 정도로 오염되지 않은 청정지역이다. 곰봉 정상에는 돌을 고여놓고 가마솥을 얹어 놓은 듯한 형상인 자동차 크기의 바위가 세 개 놓여 있다. 정상에 곰 모양의 바위가 있어 곰봉이라 부른다. &amp;lt;br /&amp;gt;
국립지리원에서 발행한 지형도에 마대산은 표기되어 있으나 곰봉은 이름도 없이 산을 의미하는 기호에 산 높이만 적혀 있다. 이 산은 마대산보다 암릉이 잘 발달되어 있어 전망이 좋다. 암릉에는 소나무가 우거져 있으며, 그 뒤로는 산들이 첩첩하게 서 있어 매우 아름답다. &amp;lt;br /&amp;gt;
산행은 희귀한 민화를 전시하고 있는 조선민화박물관을 출발하여 암릉을 타고 올라 855m 봉우리에서 시루봉을 지나 정상에 오른다.</mntninfodtlinfocont><mntninfohght>1015</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>강원도 영월군</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>곰봉</mntnnm><mntnsbttlinfo>산나물 많은 곰 모양 산</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
488606304,공개바위,,0,24.390000000000004,0,0,24.390000000000004,[]
491100704,과오름,,0,1.04,0,0,1.04,[]
428107304,관대리,,0,3.91,0,0,3.91,[]
468900201,광대봉,,0,13.500000000000002,1.0,0,14.500000000000002,[]
481700201,광제봉,,0,47.129999999999995,0,0,47.129999999999995,[]
428305604,광진리,,0,1.1300000000000001,0,0,1.1300000000000001,[]
491103304,괴오름,,0,3.62,0,0,3.62,[]
421500104,교동,,0,1.4500000000000002,0,0,1.4500000000000002,[]
491102903,교래임도,,0,19.729999999999997,0,0,19.729999999999997,[]
422305504,구룡골통골,,0,6.359999999999999,0,0,6.359999999999999,[]
428305204,구룡령옛길,,0,3.9299999999999997,0,0,3.9299999999999997,[]
418200901,국망봉,"경상북도 영주시, 충청북도 단양군",1421,15.059999999999999,0,0,15.059999999999999,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423898</mntnattchimageseq><mntnid>20000079</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>소백산 국립공원 정상인 비로봉(1440m)에서 북동쪽으로 이어지는 주능선에 솟아 있는 국망봉의 정상은 바위로 구성되어 있으며, 서북쪽 산자락에는 어의계곡이, 동남쪽 아래로는 석륜암계곡과 복간터골 계곡이 아직도 오염되지 않은 모습을 간직하고 있다. &amp;lt;br /&amp;gt;
국망봉 동쪽 산자락에는 소백산에서 희방폭포 다음으로 큰 폭포인 높이 약 15m로 물줄기 폭은 2m가량 되는 석전폭포가 최근에 발견되었다.</mntninfodtlinfocont><mntninfohght>1421</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상북도 영주시, 충청북도 단양군</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>국망봉</mntnnm><mntnsbttlinfo>소백산 희방폭포에 버금가는 석전폭포 있어</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
471700501,국망봉,"경상북도 영주시, 충청북도 단양군",1421,11.41,0,0,11.41,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423898</mntnattchimageseq><mntnid>20000079</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>소백산 국립공원 정상인 비로봉(1440m)에서 북동쪽으로 이어지는 주능선에 솟아 있는 국망봉의 정상은 바위로 구성되어 있으며, 서북쪽 산자락에는 어의계곡이, 동남쪽 아래로는 석륜암계곡과 복간터골 계곡이 아직도 오염되지 않은 모습을 간직하고 있다. &amp;lt;br /&amp;gt;
국망봉 동쪽 산자락에는 소백산에서 희방폭포 다음으로 큰 폭포인 높이 약 15m로 물줄기 폭은 2m가량 되는 석전폭포가 최근에 발견되었다.</mntninfodtlinfocont><mntninfohght>1421</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상북도 영주시, 충청북도 단양군</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>국망봉</mntnnm><mntnsbttlinfo>소백산 희방폭포에 버금가는 석전폭포 있어</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
427600103,국민의숲트레킹,,0,3.8000000000000003,0,0,3.8000000000000003,[]
281100501,국사봉,경상남도 거제 옥포일동,728,7.74,0,0,7.74,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt> </crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt> </crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson> </hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424458</mntnattchimageseq><mntnid>20001250</mntnid><mntninfodscrt> </mntninfodscrt><mntninfodtlinfocont>신현읍 수월과 옥포 뒷산으로 옥포만을 굽어보고 있는 국사봉은 조정의 신하가 조복을 입고 조아리고 있는 모습과도 같다하여 국사봉이라 하며, 해발 464m의 이 산은 두개의 봉우리가 서로 마주하고 있는 장군봉과 산밑에는 장군발터가 있고 신선대 바위가 우뚝 솟아 있다. &amp;lt;br /&amp;gt;이산에 오르면 대우조선과 옥포만 그리고, 고현과 연초가 한눈에 내려다보인다. 계룡산,대금산, 앵산, 옥녀봉이 이 산을 감싸고 있는 듯하고 멀리 한려수도의 물굽이 따라 펼쳐진 산과 바다는 절경이다. &amp;lt;br /&amp;gt;특히 이 산은 임진왜란 때 왜적의 동태를 살피던 망산 역할을 했으며 수월계곡의 맑은 물과 봄에는 철쭉꽃으로 장관을 이루며, 산두룹, 산딸기, 산어름, 표고버섯 등 희귀한 산채가 많다.</mntninfodtlinfocont><mntninfohght>728</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상남도 거제 옥포일동</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>국사봉</mntnnm><mntnsbttlinfo> </mntnsbttlinfo><pbtrninfodscrt> </pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
